,Yemen,Algeria,Chad,Mali,France,Mauritania,Niger,Egypt,Sudan,Dem. Rep. Congo,Uganda,Ethiopia,Kenya,Burundi,Tanzania,Rwanda,Thailand,Guinea,Madagascar,Djibouti,Somalia,Ghana,Comoros,Central African Rep.,Gambia,Sierra Leone,Lesotho,Liberia,Mozambique,Zambia,Nigeria,South Africa,eSwatini,Zimbabwe,Botswana,Togo,Tunisia,Angola,Cameroon,Eritrea,Morocco,Namibia,Congo,Guinea-Bissau,Iraq,S. Sudan,Papua New Guinea,Senegal,Côte d'Ivoire,Libya,Bahrain,Philippines,Syria,Turkey,Myanmar,Bangladesh,India,China,Pakistan,Afghanistan,Laos,Tajikistan,Lebanon,Uzbekistan,Kyrgyzstan,Solomon Islands,Israel,Iran,Malaysia,Russia,Spain,United Kingdom,Germany,Netherlands,Honduras,Azerbaijan,Armenia,Brazil,Indonesia,Sri Lanka,Mexico,Trinidad and Tobago,Bosnia and Herz.,Serbia,Croatia,Nepal,Colombia,Bhutan,Cambodia,Jordan,Saudi Arabia,Ecuador,Jamaica,Bolivia,Canada,Guatemala,Haiti,United States of America,Guyana,Peru,Argentina,Paraguay,Italy,Venezuela,El Salvador,Panama,Nicaragua,Kuwait,Ukraine,Malta,United Arab Emirates,Moldova,Romania,Qatar,Georgia,Albania,Macedonia,Burkina Faso,Belgium,Sweden,Australia,Benin,Austria,Poland
0,0.0,0.793971959140699,0.0,87.26969775695609,0.9973577053772488,0.2428022872512366,5.667214939269615,0.0,245.96893461844041,0.0,0.0,79.34940001306961,1.2525194886360471,0.0,0.01655510955999,0.0,0.0,0.0,0.0,0.0,0.0,2.4379458550614,0.0,0.0,0.0,0.0,0.0,0.5293146394271326,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,1.337529421502909,7.754636246045603,21.74943892972734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48683043411270155,0.0,0.0922904339925552,0.0,0.0,4.7951123708474555,0.0,77.53992256103945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.86223034127673,0.0,0.0,0.0,0.0,0.39389517323166123,0.0,0.0,0.0,0.0,27.0,1.0,0.0,98.68278194843356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.05186052576969599,0.0,99.29311038185219,0.0,0.062303256754193695,0.0,0.0,158.44913704085414,0.0,0.0,0.0,1.618689456040661,1.7673315403239784,0.0,0.0,0.0,0.0,0.0,0.0,5.4719999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.034573683846464,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.20676923169244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.727459733943544,12.262398635572413,0.0,75.70411267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.886296418377974,0.0,0.0,0.0,0.0,0.09521057351270729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.9980112859013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614557662480301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21243070054051,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,98.88465965967391,0.0,0.17250349077891688,0.0,0.0,48.945577029610234,0.0,0.0,34.21374888263994,1.0684470349691633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0512963033810385,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358989776400128,19.20482163381069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27288221659830536,0.0,0.0,0.0,0.0,11.69338111727848,0.0,53.123965369944,5.121326207657319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24674841280927,0.0,0.0,0.0,0.0,0.1811518183806141,0.0,0.0,0.0,0.0,27.0,1.0,0.0,99.78337329271082,0.0,0.0,0.0,0.0,0.0,11.472038532715354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11865651981998461,0.0,0.0,0.0,0.0,3179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.795289087866156,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.2310609891404121,0.0,79.65362517468631,0.0,0.0,0.0,0.0,47.992184991630126,0.0,0.0,40.9332123707765,1.0685000087118135,0.5177879214825608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629726503012275,0.0,0.0,0.0,0.0,0.0,0.1540406594269414,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.026941691837376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001345833692127596,0.0,0.0,0.0,0.0,10.14189091035186,0.0,66.35839248673989,3.954038543162565,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,0.9907246376811604,0.0,99.26222486731757,0.0,0.0,0.0,0.0,0.0,19.801354600111864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.101623489480623,0.0,104.90445951647682,0.0,0.0809824865334027,0.0,0.0,0.0,0.0,0.0,47.76645624698831,0.7405021045381168,2.2372349530658284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41793738652985746,0.0,0.0,0.0,0.0,0.0,0.067748992987082,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.699999621335554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729758565090804,0.0,0.0,0.0,0.0,16.90760964076866,0.0,67.06601405618268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.953591942269295,0.0,0.0,0.0,0.0,0.0837069791907081,0.0,0.0,0.0,0.0,27.0,1.0,0.0,98.12187075187398,0.0,0.0,0.0,0.0,0.0,19.666321709786285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0653047853118111,0.0,101.68161232409855,0.0,0.165538325711523,0.0,0.0,0.0,0.0,0.0,74.30542222222223,1.2095529023837872,0.0,0.0,0.0,0.3184665932064295,0.0,0.0,0.0,0.0,1.6017424087144858,0.0,0.0,0.0,0.0,0.0,0.0435365235412074,4.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301879393687808,0.0,0.0,16.89583807434707,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.718397699844957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,97.74354082200404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
